"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.496615333E1,8.430013061E-2,1.354984522E0,9.673335075E0,9.768137031E0
2.496853562E1,1.082411110E-1,1.350196242E0,9.706851959E0,9.800904090E0
2.497091583E1,7.472373545E-2,1.359772801E0,9.706851959E0,9.801915153E0
2.497329698E1,6.514734030E-2,1.326255441E0,9.711641312E0,9.801998502E0
2.497567792E1,1.082411110E-1,1.364560843E0,9.654182434E0,9.750742582E0
2.497805844E1,1.273939013E-1,1.359772801E0,9.692488670E0,9.788235178E0
2.498044323E1,1.034529060E-1,1.369349122E0,9.730792999E0,9.827214861E0
2.498282078E1,6.514734030E-2,1.383713722E0,9.735582352E0,9.833639792E0
2.498519984E1,1.034529060E-1,1.359772801E0,9.673335075E0,9.768986440E0
2.498758109E1,8.908830583E-2,1.359772801E0,9.702064514E0,9.797294251E0
2.498996073E1,1.082411110E-1,1.374137282E0,9.716429710E0,9.813713656E0
2.499234135E1,1.034529060E-1,1.378925562E0,9.730792999E0,9.828553841E0
2.499472240E1,8.430013061E-2,1.350196242E0,9.692488670E0,9.786443329E0
2.499710385E1,9.866471589E-2,1.359772801E0,9.663759232E0,9.759454866E0
2.499948385E1,9.866471589E-2,1.364560843E0,9.668547630E0,9.764864274E0
2.500186479E1,8.430013061E-2,1.354984522E0,9.663759232E0,9.758654213E0
2.500424563E1,7.951192558E-2,1.359772801E0,9.726005554E0,9.820920948E0
2.500662677E1,6.993553042E-2,1.364560843E0,9.668547630E0,9.764616252E0
2.500900745E1,1.082411110E-1,1.383713722E0,9.658969879E0,9.758180103E0
2.501138870E1,9.866471589E-2,1.350196242E0,9.711641312E0,9.805546470E0
2.501376969E1,8.908830583E-2,1.369349122E0,9.711641312E0,9.808110456E0
2.501615036E1,8.430013061E-2,1.378925562E0,9.692488670E0,9.790448347E0
2.501853078E1,6.993553042E-2,1.359772801E0,9.678123474E0,9.773430668E0
2.502091203E1,9.866471589E-2,1.364560843E0,9.673335075E0,9.769604521E0
2.502329323E1,1.082411110E-1,1.359772801E0,9.673335075E0,9.769038320E0
2.502567484E1,9.387651086E-2,1.378925562E0,9.716429710E0,9.814237353E0
2.502805458E1,9.387651086E-2,1.345408201E0,9.706851959E0,9.800097499E0
2.503043448E1,1.082411110E-1,1.369349122E0,9.649394035E0,9.746673197E0
2.503281453E1,1.321820915E-1,1.374137282E0,9.668547630E0,9.766603230E0
2.503519505E1,9.866471589E-2,1.359772801E0,9.716429710E0,9.811611647E0
2.503757531E1,7.472373545E-2,1.354984522E0,9.759523392E0,9.853418875E0
2.503995594E1,9.866471589E-2,1.354984522E0,9.692488670E0,9.787239366E0
2.504233688E1,8.908830583E-2,1.378925562E0,9.663759232E0,9.762049729E0
2.504471766E1,1.034529060E-1,1.378925562E0,9.687700272E0,9.785891618E0
2.504709859E1,8.430013061E-2,1.364560843E0,9.697276115E0,9.793176036E0
2.504947953E1,8.430013061E-2,1.364560843E0,9.697276115E0,9.793176036E0
2.505186161E1,8.908830583E-2,1.369349122E0,9.668547630E0,9.765442490E0
2.505424245E1,1.034529060E-1,1.388501883E0,9.663759232E0,9.763548662E0
2.505662286E1,1.321820915E-1,1.369349122E0,9.697276115E0,9.794373547E0
2.505900370E1,8.908830583E-2,1.335831761E0,9.702064514E0,9.794000156E0
2.506138531E1,6.993553042E-2,1.374137282E0,9.711641312E0,9.808624838E0
2.506376729E1,8.430013061E-2,1.350196242E0,9.687700272E0,9.781700924E0
2.506614651E1,1.034529060E-1,1.388501883E0,9.697276115E0,9.796724148E0
2.506852708E1,8.908830583E-2,1.354984522E0,9.702064514E0,9.796630830E0
2.507090807E1,4.599453509E-2,1.402866483E0,9.706851959E0,9.807809379E0
2.507330620E1,7.472373545E-2,1.364560843E0,9.668547630E0,9.764651720E0
2.507566927E1,5.557093769E-2,1.383713722E0,9.654182434E0,9.752999040E0
2.507805167E1,1.321820915E-1,1.383713722E0,9.697276115E0,9.796392184E0
2.508043250E1,1.034529060E-1,1.359772801E0,9.730792999E0,9.825885048E0
2.508281370E1,6.993553042E-2,1.340619922E0,9.735582352E0,9.827701485E0
2.508519312E1,1.130293161E-1,1.359772801E0,9.682910919E0,9.778574618E0
2.508757536E1,8.430013061E-2,1.359772801E0,9.644606590E0,9.740355479E0
2.508995589E1,1.034529060E-1,1.359772801E0,9.702064514E0,9.797435400E0
2.509233672E1,9.866471589E-2,1.369349122E0,9.740370750E0,9.836649536E0
2.509471745E1,6.993553042E-2,1.393290162E0,9.706851959E0,9.806585716E0
2.509709823E1,1.034529060E-1,1.393290162E0,9.668547630E0,9.768969918E0
2.509947781E1,9.866471589E-2,1.369349122E0,9.702064514E0,9.798719691E0
2.510185906E1,1.178174913E-1,1.374137282E0,9.697276115E0,9.794860810E0
2.510424042E1,1.082411110E-1,1.331043482E0,9.716429710E0,9.807772388E0
2.510662135E1,1.034529060E-1,1.359772801E0,9.687700272E0,9.783211187E0
2.510900240E1,7.472373545E-2,1.374137282E0,9.673335075E0,9.770734281E0
2.511138307E1,1.034529060E-1,1.369349122E0,9.692488670E0,9.789287826E0
2.511376474E1,9.866471589E-2,1.354984522E0,9.716429710E0,9.810949195E0
2.511614578E1,9.387651086E-2,1.354984522E0,9.702064514E0,9.796675543E0
2.511852516E1,1.130293161E-1,1.364560843E0,9.673335075E0,9.769760151E0
2.512090609E1,1.321820915E-1,1.364560843E0,9.673335075E0,9.770000506E0
2.512328719E1,1.273939013E-1,1.340619922E0,9.706851959E0,9.799819689E0
2.512566755E1,6.993553042E-2,1.350196242E0,9.702064514E0,9.795814244E0
2.512804813E1,4.599453509E-2,1.364560843E0,9.702064514E0,9.797662866E0
2.513043141E1,7.951192558E-2,1.364560843E0,9.687700272E0,9.783653969E0
2.513280932E1,1.465466917E-1,1.369349122E0,9.668547630E0,9.766135686E0
2.513519026E1,8.430013061E-2,1.369349122E0,9.702064514E0,9.798585580E0
2.513757016E1,7.951192558E-2,1.331043482E0,9.716429710E0,9.807497398E0
2.513995135E1,6.993553042E-2,1.350196242E0,9.673335075E0,9.767360562E0
2.514233245E1,7.472373545E-2,1.354984522E0,9.668547630E0,9.763318082E0
2.514471464E1,1.082411110E-1,1.359772801E0,9.711641312E0,9.806970744E0
2.514709443E1,7.951192558E-2,1.378925562E0,9.716429710E0,9.814110462E0
2.514947516E1,4.120634496E-2,1.354984522E0,9.692488670E0,9.786828784E0
2.515185583E1,7.951192558E-2,1.383713722E0,9.658969879E0,9.757903716E0
2.515423672E1,1.130293161E-1,1.388501883E0,9.658969879E0,9.758914501E0
2.515661724E1,1.034529060E-1,1.378925562E0,9.697276115E0,9.795371472E0
2.515899781E1,7.951192558E-2,1.359772801E0,9.730792999E0,9.825662146E0
2.516137943E1,7.472373545E-2,1.364560843E0,9.702064514E0,9.797839852E0
2.516376047E1,1.321820915E-1,1.335831761E0,9.673335075E0,9.766029392E0
2.516614026E1,1.034529060E-1,1.302314401E0,9.663759232E0,9.751664873E0
2.516852338E1,9.866471589E-2,1.331043482E0,9.706851959E0,9.798182813E0
2.517090203E1,6.993553042E-2,1.374137282E0,9.721217155E0,9.818106092E0
2.517328432E1,6.993553042E-2,1.393290162E0,9.687700272E0,9.787629182E0
2.517566417E1,6.993553042E-2,1.359772801E0,9.711641312E0,9.806622763E0
2.517804432E1,1.130293161E-1,1.378925562E0,9.692488670E0,9.790737866E0
2.518042505E1,8.908830583E-2,1.359772801E0,9.706851959E0,9.802035184E0
2.518280620E1,8.430013061E-2,1.369349122E0,9.692488670E0,9.789104155E0
2.518518734E1,8.908830583E-2,1.378925562E0,9.658969879E0,9.757308623E0
2.518756844E1,8.908830583E-2,1.364560843E0,9.658969879E0,9.755288932E0
2.518994906E1,1.561230719E-1,1.359772801E0,9.730792999E0,9.826580732E0
2.519232969E1,1.321820915E-1,1.359772801E0,9.716429710E0,9.812005936E0
2.519470990E1,8.908830583E-2,1.374137282E0,9.702064514E0,9.799298232E0
2.519709047E1,1.226056963E-1,1.369349122E0,9.687700272E0,9.784768047E0
2.519947115E1,1.130293161E-1,1.374137282E0,9.678123474E0,9.775842822E0
2.520185219E1,1.034529060E-1,1.350196242E0,9.702064514E0,9.796110873E0
2.520423365E1,7.472373545E-2,1.374137282E0,9.687700272E0,9.784956487E0
2.520661500E1,1.034529060E-1,1.359772801E0,9.654182434E0,9.750021695E0
2.520899609E1,1.034529060E-1,1.374137282E0,9.663759232E0,9.761516187E0
2.521137604E1,8.908830583E-2,1.374137282E0,9.721217155E0,9.818261199E0
2.521375703E1,8.908830583E-2,1.350196242E0,9.697276115E0,9.791227230E0
2.521613771E1,6.993553042E-2,1.359772801E0,9.678123474E0,9.773430668E0
2.521851828E1,6.993553042E-2,1.321467161E0,9.654182434E0,9.744455085E0
2.522089911E1,9.866471589E-2,1.364560843E0,9.658969879E0,9.755381087E0
2.522327995E1,9.866471589E-2,1.369349122E0,9.706851959E0,9.803459935E0
2.522566073E1,9.387651086E-2,1.350196242E0,9.740370750E0,9.833954700E0
2.522804115E1,7.951192558E-2,1.369349122E0,9.687700272E0,9.784322956E0
2.523042172E1,1.178174913E-1,1.369349122E0,9.673335075E0,9.770486654E0
2.523280266E1,9.866471589E-2,1.369349122E0,9.630241394E0,9.727610244E0
2.523518292E1,9.387651086E-2,1.326255441E0,9.687700272E0,9.778512302E0
2.523756328E1,8.908830583E-2,1.364560843E0,9.697276115E0,9.793218423E0
2.523994411E1,9.387651086E-2,1.345408201E0,9.678123474E0,9.771643158E0
2.524232469E1,9.866471589E-2,1.364560843E0,9.663759232E0,9.760123130E0
2.524470495E1,7.472373545E-2,1.340619922E0,9.692488670E0,9.785048903E0
2.524708516E1,1.034529060E-1,1.354984522E0,9.697276115E0,9.792029903E0
2.524946838E1,6.514734030E-2,1.359772801E0,9.716429710E0,9.811331845E0
2.525184859E1,7.472373545E-2,1.354984522E0,9.658969879E0,9.753833391E0
2.525422917E1,1.178174913E-1,1.359772801E0,9.682910919E0,9.778631136E0
2.525660859E1,1.082411110E-1,1.345408201E0,9.730792999E0,9.823959068E0
2.525898953E1,5.557093769E-2,1.374137282E0,9.749946594E0,9.846461293E0
2.526137193E1,6.514734030E-2,1.364560843E0,9.697276115E0,9.793029895E0
2.526375182E1,1.226056963E-1,1.369349122E0,9.654182434E0,9.751583853E0
2.526613302E1,1.178174913E-1,1.378925562E0,9.678123474E0,9.776573564E0
2.526851432E1,6.993553042E-2,1.350196242E0,9.726005554E0,9.819526715E0
2.527089286E1,6.993553042E-2,1.364560843E0,9.697276115E0,9.793062919E0
2.527327417E1,1.082411110E-1,1.369349122E0,9.692488670E0,9.789339599E0
2.527565635E1,7.951192558E-2,1.364560843E0,9.663759232E0,9.759948305E0
2.527803682E1,9.866471589E-2,1.345408201E0,9.682910919E0,9.776431958E0
2.528041854E1,7.472373545E-2,1.383713722E0,9.721217155E0,9.819486254E0
2.528279859E1,6.035912782E-2,1.402866483E0,9.687700272E0,9.788933249E0
2.528517943E1,9.866471589E-2,1.417231202E0,9.654182434E0,9.758151335E0
2.528756005E1,8.430013061E-2,1.369349122E0,9.702064514E0,9.798585580E0
2.528994130E1,8.908830583E-2,1.364560843E0,9.726005554E0,9.821667224E0
2.529232188E1,6.993553042E-2,1.345408201E0,9.730792999E0,9.823611688E0
2.529470224E1,7.951192558E-2,1.350196242E0,9.678123474E0,9.772176115E0
2.529708292E1,9.387651086E-2,1.369349122E0,9.649394035E0,9.746524256E0
2.529946365E1,1.034529060E-1,1.364560843E0,9.682910919E0,9.779135579E0
2.530184458E1,1.082411110E-1,1.345408201E0,9.716429710E0,9.809732192E0
2.530422490E1,9.866471589E-2,1.335831761E0,9.697276115E0,9.789348563E0
2.530660563E1,6.035912782E-2,1.354984522E0,9.682910919E0,9.777442925E0
2.530898964E1,1.034529060E-1,1.369349122E0,9.673335075E0,9.770323997E0
2.531136953E1,9.866471589E-2,1.335831761E0,9.654182434E0,9.746661977E0
2.531375057E1,6.993553042E-2,1.364560843E0,9.697276115E0,9.793062919E0
2.531612885E1,7.951192558E-2,1.374137282E0,9.706851959E0,9.803955853E0
2.531851099E1,9.866471589E-2,1.350196242E0,9.668547630E0,9.762867299E0
2.532089156E1,1.226056963E-1,1.374137282E0,9.692488670E0,9.790179878E0
2.532322578E1,1.226056963E-1,1.364560843E0,9.726005554E0,9.822028431E0
2.532565505E1,7.472373545E-2,1.364560843E0,9.702064514E0,9.797839852E0
2.532803255E1,5.557093769E-2,1.354984522E0,9.673335075E0,9.767931340E0
2.533041229E1,9.866471589E-2,1.350196242E0,9.635030746E0,9.729675334E0
2.533279271E1,7.472373545E-2,1.340619922E0,9.678123474E0,9.770819791E0
2.533517344E1,8.908830583E-2,1.354984522E0,9.740370750E0,9.834568732E0
2.533755385E1,7.951192558E-2,1.345408201E0,9.726005554E0,9.818942378E0
2.533993469E1,9.387651086E-2,1.335831761E0,9.692488670E0,9.784559056E0
2.534231526E1,1.130293161E-1,1.345408201E0,9.678123474E0,9.771845928E0
2.534469875E1,8.908830583E-2,1.331043482E0,9.697276115E0,9.788604473E0
2.534709193E1,8.430013061E-2,1.350196242E0,9.735582352E0,9.829125095E0
2.534945849E1,6.035912782E-2,1.374137282E0,9.692488670E0,9.789598210E0
2.535183906E1,1.082411110E-1,1.398078322E0,9.668547630E0,9.769705851E0
2.535422010E1,1.273939013E-1,1.383713722E0,9.697276115E0,9.796328748E0
2.535660099E1,1.226056963E-1,1.331043482E0,9.702064514E0,9.793710469E0
2.535898167E1,6.993553042E-2,1.354984522E0,9.706851959E0,9.801216710E0
2.536136250E1,9.866471589E-2,1.335831761E0,9.649394035E0,9.741919034E0
2.536374292E1,1.082411110E-1,1.331043482E0,9.654182434E0,9.746108524E0
2.536612391E1,1.082411110E-1,1.345408201E0,9.706851959E0,9.800245626E0
2.536850427E1,1.178174913E-1,1.354984522E0,9.730792999E0,9.825385306E0
2.537088500E1,9.387651086E-2,1.383713722E0,9.706851959E0,9.805429691E0
2.537326594E1,9.866471589E-2,1.364560843E0,9.658969879E0,9.755381087E0
2.537564682E1,7.472373545E-2,1.354984522E0,9.639818192E0,9.734868333E0
2.537802745E1,9.387651086E-2,1.340619922E0,9.687700272E0,9.780470905E0
2.538040802E1,4.120634496E-2,1.331043482E0,9.726005554E0,9.816748889E0
2.538278838E1,6.993553042E-2,1.364560843E0,9.678123474E0,9.774097976E0
2.538516922E1,6.993553042E-2,1.388501883E0,9.668547630E0,9.767990670E0
2.538755073E1,1.034529060E-1,1.354984522E0,9.663759232E0,9.758838458E0
2.538993057E1,1.034529060E-1,1.316678882E0,9.687700272E0,9.777314679E0
2.539231057E1,4.599453509E-2,1.364560843E0,9.716429710E0,9.811888101E0
2.539469151E1,6.514734030E-2,1.359772801E0,9.668547630E0,9.763915174E0
2.539707271E1,1.082411110E-1,1.364560843E0,9.663759232E0,9.760224635E0
2.539945338E1,1.130293161E-1,1.378925562E0,9.682910919E0,9.781256320E0
2.540183333E1,1.130293161E-1,1.378925562E0,9.711641312E0,9.809698685E0
2.540421370E1,9.866471589E-2,1.340619922E0,9.697276115E0,9.790003093E0
2.540659406E1,8.430013061E-2,1.369349122E0,9.678123474E0,9.774880946E0
2.540897542E1,1.609112769E-1,1.374137282E0,9.663759232E0,9.762294208E0
2.541135589E1,1.273939013E-1,1.378925562E0,9.697276115E0,9.795653575E0
2.541373682E1,7.472373545E-2,1.369349122E0,9.706851959E0,9.803248217E0
2.541611651E1,7.951192558E-2,1.364560843E0,9.697276115E0,9.793135989E0
2.541849844E1,1.082411110E-1,1.398078322E0,9.692488670E0,9.793399602E0
2.542087786E1,7.951192558E-2,1.369349122E0,9.692488670E0,9.789064092E0
2.542325880E1,1.034529060E-1,1.359772801E0,9.726005554E0,9.821143957E0
2.542564115E1,8.430013061E-2,1.345408201E0,9.711641312E0,9.804754291E0
2.542802208E1,9.866471589E-2,1.378925562E0,9.673335075E0,9.771621253E0
2.543040255E1,1.034529060E-1,1.345408201E0,9.663759232E0,9.757513424E0
2.543278271E1,7.951192558E-2,1.340619922E0,9.702064514E0,9.794571954E0
2.543516245E1,5.078274012E-2,1.388501883E0,9.702064514E0,9.801049546E0
2.543754349E1,6.514734030E-2,1.364560843E0,9.687700272E0,9.783547773E0
2.543992443E1,7.472373545E-2,1.374137282E0,9.673335075E0,9.770734281E0
2.544230510E1,1.130293161E-1,1.354984522E0,9.678123474E0,9.773169018E0
2.544468531E1,8.908830583E-2,1.354984522E0,9.730792999E0,9.825082808E0
2.544706588E1,5.557093769E-2,1.369349122E0,9.721217155E0,9.817345269E0
2.544944641E1,7.951192558E-2,1.354984522E0,9.706851959E0,9.801289719E0
2.545182698E1,1.178174913E-1,1.393290162E0,9.658969879E0,9.759653558E0
2.545420823E1,1.417585015E-1,1.369349122E0,9.706851959E0,9.803988344E0
2.545658891E1,9.866471589E-2,1.369349122E0,9.716429710E0,9.812943394E0
2.545896969E1,8.430013061E-2,1.364560843E0,9.721217155E0,9.816883201E0
2.546135167E1,1.034529060E-1,1.364560843E0,9.654182434E0,9.750690605E0
2.546373172E1,1.130293161E-1,1.359772801E0,9.658969879E0,9.754868365E0
2.546611083E1,1.082411110E-1,1.359772801E0,9.706851959E0,9.802227970E0
2.546849328E1,7.472373545E-2,1.340619922E0,9.735582352E0,9.827736725E0
2.547087406E1,5.557093769E-2,1.345408201E0,9.706851959E0,9.799805422E0
2.547325365E1,7.472373545E-2,1.383713722E0,9.673335075E0,9.772085693E0
2.547563620E1,1.034529060E-1,1.374137282E0,9.682910919E0,9.780476453E0
2.547801714E1,9.866471589E-2,1.369349122E0,9.706851959E0,9.803459935E0
2.548039776E1,9.387651086E-2,1.374137282E0,9.721217155E0,9.818305814E0
2.548277839E1,7.951192558E-2,1.340619922E0,9.697276115E0,9.789828802E0
2.548515922E1,8.430013061E-2,1.354984522E0,9.668547630E0,9.763396071E0
2.548753995E1,1.226056963E-1,1.364560843E0,9.682910919E0,9.779356948E0
2.548992104E1,9.387651086E-2,1.335831761E0,9.711641312E0,9.803531826E0
2.549230245E1,1.034529060E-1,1.321467161E0,9.682910919E0,9.773215532E0
2.549468271E1,6.993553042E-2,1.359772801E0,9.682910919E0,9.778171451E0
2.549706234E1,9.866471589E-2,1.364560843E0,9.673335075E0,9.769604521E0
2.549944333E1,1.226056963E-1,1.364560843E0,9.692488670E0,9.788840333E0
2.550182411E1,9.866471589E-2,1.354984522E0,9.697276115E0,9.791980486E0
2.550420542E1,6.993553042E-2,1.350196242E0,9.687700272E0,9.781587674E0
2.550658578E1,8.430013061E-2,1.359772801E0,9.654182434E0,9.749837283E0
2.550896688E1,1.130293161E-1,1.354984522E0,9.663759232E0,9.758944675E0
2.551134792E1,9.866471589E-2,1.340619922E0,9.730792999E0,9.823203596E0
2.551372740E1,7.951192558E-2,1.359772801E0,9.706851959E0,9.801952825E0
2.551610906E1,7.472373545E-2,1.350196242E0,9.692488670E0,9.786365523E0
2.551848896E1,7.951192558E-2,1.364560843E0,9.692488670E0,9.788395428E0
2.552089297E1,1.130293161E-1,1.374137282E0,9.668547630E0,9.766362792E0
2.552327531E1,6.514734030E-2,1.321467161E0,9.697276115E0,9.787118253E0
2.552563203E1,7.472373545E-2,1.354984522E0,9.692488670E0,9.787027297E0
2.552803583E1,6.035912782E-2,1.340619922E0,9.668547630E0,9.761235489E0
2.553041464E1,9.387651086E-2,1.378925562E0,9.673335075E0,9.771574079E0
2.553279510E1,1.034529060E-1,1.374137282E0,9.692488670E0,9.789958754E0
2.553517411E1,8.908830583E-2,1.359772801E0,9.726005554E0,9.821003148E0
2.553753448E1,5.557093769E-2,1.383713722E0,9.721217155E0,9.819359184E0
2.553993589E1,1.178174913E-1,1.378925562E0,9.658969879E0,9.757613222E0
2.554231828E1,8.908830583E-2,1.354984522E0,9.658969879E0,9.753954014E0
2.554469729E1,8.908830583E-2,1.340619922E0,9.706851959E0,9.799396586E0
2.554708073E1,6.514734030E-2,1.383713722E0,9.730792999E0,9.828898221E0
2.554946016E1,7.951192558E-2,1.364560843E0,9.692488670E0,9.788395428E0
2.555184125E1,1.321820915E-1,1.364560843E0,9.668547630E0,9.765260451E0
2.555422000E1,1.273939013E-1,1.335831761E0,9.658969879E0,9.751737016E0
2.555660286E1,9.387651086E-2,1.345408201E0,9.726005554E0,9.819069206E0
2.555898193E1,7.472373545E-2,1.374137282E0,9.687700272E0,9.784956487E0
2.556136411E1,6.514734030E-2,1.393290162E0,9.658969879E0,9.759159840E0
2.556374453E1,1.130293161E-1,1.374137282E0,9.668547630E0,9.766362792E0
2.556612625E1,1.082411110E-1,1.335831761E0,9.706851959E0,9.798935534E0
2.556850365E1,7.951192558E-2,1.354984522E0,9.740370750E0,9.834486644E0
2.557088651E1,7.472373545E-2,1.369349122E0,9.678123474E0,9.774803048E0
2.557326641E1,7.951192558E-2,1.345408201E0,9.625452995E0,9.719351354E0
2.557562401E1,1.226056963E-1,1.359772801E0,9.706851959E0,9.802397114E0
2.557802844E1,9.866471589E-2,1.331043482E0,9.716429710E0,9.807671375E0
2.558040745E1,9.866471589E-2,1.354984522E0,9.697276115E0,9.791980486E0
2.558278901E1,5.557093769E-2,1.359772801E0,9.673335075E0,9.768596710E0
2.558516771E1,5.557093769E-2,1.350196242E0,9.658969879E0,9.753041431E0
2.558752573E1,9.387651086E-2,1.354984522E0,9.716429710E0,9.810902210E0
2.558992786E1,6.993553042E-2,1.388501883E0,9.711641312E0,9.810647554E0
2.559231000E1,6.993553042E-2,1.383713722E0,9.716429710E0,9.814711456E0
2.559468995E1,6.993553042E-2,1.364560843E0,9.673335075E0,9.769356619E0
2.559704859E1,1.321820915E-1,1.364560843E0,9.668547630E0,9.765260451E0
2.559944984E1,8.908830583E-2,1.359772801E0,9.678123474E0,9.773586485E0
2.560183375E1,6.035912782E-2,1.326255441E0,9.711641312E0,9.801967848E0
2.560432953E1,9.866471589E-2,1.364560843E0,9.663759232E0,9.760123130E0
2.560676474E1,9.387651086E-2,1.335831761E0,9.692488670E0,9.784559056E0
2.560921474E1,1.130293161E-1,1.345408201E0,9.706851959E0,9.800299680E0
2.561164438E1,6.514734030E-2,1.335831761E0,9.692488670E0,9.784325592E0
2.561407297E1,9.866471589E-2,1.369349122E0,9.692488670E0,9.789238396E0
2.561650161E1,1.034529060E-1,1.354984522E0,9.658969879E0,9.754095790E0
2.561892865E1,1.178174913E-1,1.402866483E0,9.687700272E0,9.789456159E0
2.562135786E1,1.034529060E-1,1.359772801E0,9.706851959E0,9.802176265E0
2.562378521E1,1.130293161E-1,1.354984522E0,9.702064514E0,9.796877794E0
2.562621375E1,9.387651086E-2,1.378925562E0,9.663759232E0,9.762094601E0
2.562864021E1,1.034529060E-1,1.369349122E0,9.663759232E0,9.760843304E0
2.563107370E1,1.034529060E-1,1.354984522E0,9.682910919E0,9.777803916E0
2.563350151E1,9.387651086E-2,1.354984522E0,9.730792999E0,9.825127391E0
2.563593088E1,5.557093769E-2,1.359772801E0,9.678123474E0,9.773338436E0
2.563835849E1,1.034529060E-1,1.359772801E0,9.663759232E0,9.759504448E0
2.564078656E1,1.082411110E-1,1.331043482E0,9.687700272E0,9.779311297E0
2.564323229E1,9.387651086E-2,1.331043482E0,9.730792999E0,9.821854303E0
2.564564245E1,6.514734030E-2,1.340619922E0,9.716429710E0,9.808695748E0
2.564807089E1,9.866471589E-2,1.364560843E0,9.644606590E0,9.741159957E0
2.565049917E1,7.951192558E-2,1.359772801E0,9.668547630E0,9.764021584E0
2.565292714E1,1.130293161E-1,1.359772801E0,9.692488670E0,9.788058762E0
2.565535542E1,9.866471589E-2,1.331043482E0,9.711641312E0,9.802927545E0
2.565778266E1,5.557093769E-2,1.364560843E0,9.692488670E0,9.788230231E0
2.566021047E1,7.951192558E-2,1.359772801E0,9.663759232E0,9.759280030E0
2.566263932E1,9.866471589E-2,1.369349122E0,9.658969879E0,9.756052012E0
2.566506599E1,8.908830583E-2,1.359772801E0,9.706851959E0,9.802035184E0
2.566749453E1,6.035912782E-2,1.364560843E0,9.702064514E0,9.797740829E0
